OBJECTID,SHAPE,VisitId,Species,TimeInterval,CountMethod,UniqueId,Latitude,Longitude,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_ANGLE
1958,,846,EAME,0,A,V846-2791,37.43946868,-85.66838446,201,188.9260589,4945121.136,3683674.601,21.15624823
1959,,846,NOBO,2,A,V846-2792,37.44127521,-85.66712687,201,619.2309844,4945121.136,3683674.601,-107.7062511
1960,,846,FISP,0,A,V846-2793,37.43871102,-85.66809472,201,356.0239192,4945121.136,3683674.601,75.05249737
1961,,847,EAKI,2,V,V847-2794,37.30872835,-85.70072957,56,153.5699678,4935500.226,3635865.559,-121.0855849
1962,,847,FISP,0,A,V847-2795,37.30831947,-85.69999152,56,294.5261986,4935500.226,3635865.559,176.6439459
1963,,847,FISP,0,A,V847-2796,37.30761625,-85.70050793,56,308.9596528,4935500.226,3635865.559,117.773554
1964,,847,FISP,0,A,V847-2797,37.30949197,-85.70022202,56,468.2056173,4935500.226,3635865.559,-118.9672014
1965,,847,NOBO,2,A,V847-2798,37.30792089,-85.69845288,56,759.1058659,4935500.226,3635865.559,167.668516
1966,,848,FISP,0,A,V848-2799,37.32823251,-85.67070245,240,500.524542,4944741.759,3642857.641,-29.56180262
1967,,848,EAME,4,V,V848-2800,37.32475098,-85.66988759,240,1039.395265,4944741.759,3642857.641,79.05458749
1968,,849,GRSP,0,A,V849-2801,37.36001369,-85.72321696,53,137.1453108,4928957.301,3654553.822,-124.0348807
1969,,849,GRSP,0,A,V849-2802,37.35991575,-85.72369198,53,99.15888164,4928957.301,3654553.822,-51.82356105
1970,,849,EAME,0,A,V849-2803,37.36007932,-85.7243389,53,284.6999458,4928957.301,3654553.822,-28.86846001
1971,,849,EAME,0,A,V849-2804,37.35922024,-85.72566277,53,657.8253981,4928957.301,3654553.822,15.4678639
1972,,849,FISP,1,A,V849-2805,37.36207532,-85.72425648,53,893.1590016,4928957.301,3654553.822,-75.371619
1973,,849,NOBO,3,A,V849-2806,37.36096426,-85.72665232,53,1029.935699,4928957.301,3654553.822,-26.49576644
1974,,850,GRSP,4,A,V850-2807,37.32743513,-85.62580504,241,96.59822027,4957315.42,3642913.63,118.1872537
1975,,850,NOBO,4,A,V850-2808,37.32660171,-85.62868188,241,881.2878451,4957315.42,3642913.63,26.24336057
1976,,850,EAME,0,A,V850-2809,37.32564189,-85.62776177,241,904.8828314,4957315.42,3642913.63,54.73377472
1977,,850,FISP,0,A,V850-2810,37.32443264,-85.62725643,241,1237.09782,4957315.42,3642913.63,72.35727805
1978,,851,NOBO,2,A,V851-2811,37.31190777,-85.60654514,242,948.5083623,4963915.104,3637260.436,4.683464462
1979,,851,NOBO,2,A,V851-2812,37.31070238,-85.60378302,242,534.1303937,4963915.104,3637260.436,74.65238595
1980,,851,EAME,0,A,V851-2813,37.31109751,-85.60119533,242,714.2823002,4963915.104,3637260.436,148.7994674
